Latitude,Longitude,Wildfire,NDVI,Avg_Temp,Avg_humid,Avg_wind,Total_precip
58.1069,-113.5175,1,4401,7.543478261,91.36196564,2.656245398,440.2479887
58.106,-113.5786,1,3507,8.500434783,91.27139508,2.656245398,440.2479887
58.1221,-113.5785,1,4301,6.796086957,91.21464519,2.656245398,457.2159888
58.1161,-113.5269,1,3254,8.63,91.36196564,2.656245398,440.2479887
58.1323,-113.5268,1,3046,7.667777778,91.30532423,2.656245398,457.2159888
58.1377,-114.2452,1,4327,7.043636364,91.4652623,2.575999886,449.5319906
58.5974,-113.7658,1,4004,4.911777778,91.39397257,2.300747592,392.2609902
58.722,-115.8544,1,3723,6.138,92.13085093,2.614371429,498.6229885
58.9626,-114.474,1,3289,4.736086957,92.31179809,2.6128322,368.8759918
59.032,-110.7061,1,4676,3.532173913,92.36652204,3.244692347,425.3069894
59.036,-113.3609,1,4464,6.926818182,91.1998625,2.627712922,340.9379907
59.0554,-112.962,1,4803,6.202857143,91.22002293,2.844739091,356.2099924
59.0719,-112.9622,1,4046,6.508139535,91.22002293,2.844739091,356.2099924
59.0685,-113.362,1,3437,6.26826087,91.1998625,2.627712922,340.9379907
59.0861,-113.2307,1,4726,6.557727273,91.19659739,2.688269758,333.4239916
59.0711,-114.3158,1,3162,5.65,92.17715362,2.972100147,372.0389911
59.1025,-113.231,1,4157,6.021111111,91.19659739,2.688269758,333.4239916
59.1018,-113.2969,1,4099,6.838444444,91.1998625,2.627712922,340.9379907
59.0868,-114.3177,1,2273,6.03,92.17715362,2.972100147,372.0389911
59.0598,-112.9656,1,4269,6.202857143,91.22002293,2.844739091,356.2099924
59.0646,-114.3189,1,3094,5.65,92.17715362,2.972100147,372.0389911
59.0915,-113.2347,1,4770,6.119333333,91.19659739,2.688269758,333.4239916
59.1079,-113.235,1,4329,6.206818182,91.19659739,2.688269758,333.4239916
59.1074,-113.301,1,4486,6.838444444,91.1998625,2.627712922,340.9379907
59.1242,-113.2354,1,4483,5.814347826,91.2794651,2.688269758,370.5379908
59.1087,-114.4957,1,807,5.877111111,92.38189042,2.972100147,392.9609903
59.1076,-114.5563,1,5507,4.986444444,92.35093242,3.130558504,379.7509913
59.1231,-114.5565,1,3392,4.710888889,92.26519184,3.130558504,336.4239918
59.1555,-110.7858,1,2868,4.66173913,92.45614003,3.081410151,375.5619903
59.1563,-110.8685,1,3771,6.002173913,92.20109479,3.081410151,375.5619903
59.1387,-114.5566,1,4312,4.773555556,92.26519184,3.130558504,336.4239918
59.1745,-113.1025,1,4859,4.690888889,91.25998358,2.688269758,362.8189904
59.1553,-114.4996,1,1849,5.550444444,92.24526542,3.130558504,340.5039906
59.1542,-114.5573,1,2539,4.535333333,92.26519184,3.130558504,336.4239918
59.1909,-113.1027,1,3055,4.647777778,91.25998358,2.688269758,362.8189904
59.1708,-114.5014,1,2290,5.137555556,92.24526542,3.130558504,340.5039906
59.1697,-114.5588,1,2545,4.342888889,92.26519184,3.130558504,336.4239918
59.1207,-114.505,1,3604,5.584222222,92.24526542,3.130558504,340.5039906
59.1198,-114.5654,1,4346,4.502888889,92.26519184,3.130558504,336.4239918
59.1518,-114.5076,1,2616,5.658444444,92.24526542,3.130558504,340.5039906
59.1509,-114.5657,1,3801,4.963333333,92.26519184,3.130558504,336.4239918
59.1733,-110.7956,1,3383,4.082173913,92.45614003,3.081410151,375.5619903
59.182,-113.1123,1,4288,4.476666667,91.25998358,2.688269758,362.8189904
59.1816,-113.1794,1,3883,3.857111111,91.25998358,2.688269758,362.8189904
59.1673,-114.5095,1,2375,5.137555556,92.24526542,3.130558504,340.5039906
59.1664,-114.567,1,3753,4.388666667,92.26519184,3.130558504,336.4239918
59.1819,-114.5689,1,4012,4.285,92.26519184,3.130558504,336.4239918
59.1973,-114.5714,1,4758,4.167333333,92.26519184,3.130558504,336.4239918
59.2305,-114.4555,1,1294,4.78173913,92.24526542,2.972100147,349.2969909
59.2359,-113.184,1,3510,5.226444444,91.25998358,2.688269758,317.5389915
59.2356,-113.2508,1,3095,6.152272727,91.2794651,2.627712922,347.8199912
59.2399,-114.4596,1,3762,5.028695652,92.24526542,2.972100147,349.2969909
59.2855,-113.1181,1,3866,6.560666667,91.25998358,2.911435415,317.5389915
59.3015,-113.1861,1,4373,4.904347826,91.30724944,2.911435415,310.6529928
59.3213,-112.4208,1,4062,5.386086957,91.6578513,2.995481848,289.301994
59.3212,-112.4927,1,4011,5.001304348,91.6635422,2.995481848,290.4789918
59.3385,-112.0534,1,4192,3.324782609,91.64148992,2.982198721,296.4539924
59.338,-112.4927,1,4060,5.267391304,91.6635422,2.995481848,290.4789918
59.5729,-112.2988,1,4293,5.037391304,91.46121882,3.013581952,284.9939934
59.5732,-112.3723,1,3173,5.32,91.46121882,3.013581952,284.9939934
59.5458,-115.5266,1,2850,5.473043478,91.89524694,2.863206793,400.2039899
59.5447,-115.5826,1,4694,5.000434783,91.89524694,2.863206793,400.2039899
59.5798,-111.0516,1,3575,4.334782609,91.747335,2.995543382,327.7599922
59.5818,-111.2142,1,2835,4.919565217,91.64089141,2.995543382,317.1529913
59.5889,-112.0746,1,3831,4.946521739,91.46900361,2.990573787,301.9319918
59.5893,-112.1497,1,3081,4.430434783,91.46715568,2.990573787,292.5659931
59.5904,-112.5175,1,4001,4.816956522,91.46618981,3.006009303,278.1739938
59.5976,-111.0506,1,3654,4.381304348,91.747335,2.995543382,327.7599922
59.5995,-111.2134,1,2181,4.910869565,91.64089141,2.995543382,317.1529913
59.6003,-111.2942,1,4034,4.948666667,91.64089141,2.931275891,317.1529913
59.6061,-112.0741,1,3486,5.000434783,91.46900361,2.990573787,301.9319918
59.6064,-112.1494,1,3793,4.776956522,91.46715568,2.990573787,292.5659931
59.6073,-112.5174,1,4528,4.443043478,91.46618981,3.006009303,278.1739938
59.6073,-112.5892,1,4188,5.010869565,91.48707521,3.006009303,275.272993
59.6028,-113.7441,1,3511,4.58173913,91.58086851,2.934024444,308.7699924
59.6022,-113.8084,1,3871,4.39173913,91.58086851,2.897844742,308.7699924
59.6171,-111.2124,1,2631,4.928695652,91.64089141,2.995543382,317.1529913
59.6179,-111.2934,1,4261,4.671333333,91.64089141,2.931275891,317.1529913
59.6232,-112.0738,1,3775,5.013111111,91.46900361,2.990573787,301.9319918
59.6188,-113.7446,1,4785,4.652173913,91.58086851,2.934024444,308.7699924
59.6183,-113.8089,1,3882,4.790869565,91.58086851,2.897844742,308.7699924
59.6163,-113.9997,1,4125,4.848666667,91.59013208,2.885738451,303.2219932
59.6156,-114.0625,1,5431,4.362608696,91.59013208,2.885738451,303.2219932
59.6331,-111.0487,1,3638,4.564782609,91.747335,2.995543382,327.7599922
59.6356,-111.2925,1,4138,4.184782609,91.64089141,2.931275891,317.1529913
59.6349,-113.7449,1,3122,4.57,91.58086851,2.934024444,308.7699924
59.6343,-113.8094,1,3606,3.774,91.58086851,2.897844742,308.7699924
59.6322,-114.0004,1,3338,4.544782609,91.59013208,2.885738451,303.2219932
59.6509,-111.0477,1,3837,4.537111111,91.70585489,2.995543382,327.7599922
59.6517,-111.1292,1,2277,4.843478261,91.68092547,2.995543382,322.4759927
59.6525,-111.2107,1,2874,4.652608696,91.68092547,2.995543382,322.4759927
59.6532,-111.2918,1,3898,4.362,91.70873696,2.931275891,317.1529913
59.6577,-112.5888,1,3304,4.581304348,91.33854005,3.006009303,275.272993
59.6576,-112.6603,1,4324,4.133043478,91.36996079,3.006009303,275.272993
59.6503,-113.8098,1,3652,4.379130435,91.44569666,2.897844742,308.7699924
59.6695,-111.1286,1,1864,5.043777778,91.68092547,2.995543382,322.4759927
59.6702,-111.21,1,3875,4.210434783,91.68092547,2.995543382,322.4759927
59.6708,-111.2908,1,4082,3.31826087,91.70873696,2.931275891,317.1529913
59.6736,-112.8724,1,4538,4.149565217,91.39582764,3.000780577,286.4749934
59.6632,-114.0647,1,4629,3.922173913,91.40797281,2.885738451,303.2219932
59.6906,-112.8019,1,3755,4.124666667,91.39654254,3.000780577,284.8799936
59.6547,-111.3013,1,3282,3.87,91.70873696,2.931275891,314.5629923
59.6635,-112.5982,1,3604,4.581304348,91.33854005,3.006009303,275.272993
59.6636,-112.6698,1,4020,3.593043478,91.36996079,3.006009303,275.272993
59.6584,-114.0111,1,3823,4.580434783,91.40797281,2.885738451,303.2219932
59.6714,-111.2197,1,3298,3.663913043,91.70873696,2.995543382,317.1529913
59.6723,-111.3004,1,4400,3.356086957,91.70873696,2.931275891,317.1529913
59.6803,-112.8116,1,3634,4.537391304,91.39654254,3.000780577,284.8799936
59.7076,-111.2996,1,5356,4.108181818,91.70873696,2.931275891,317.1529913
59.7408,-113.7584,1,4795,4.514782609,91.48031916,2.897844742,285.3449933
59.7401,-113.8228,1,4228,3.466956522,91.39987939,2.897844742,297.9519925
59.7806,-112.7404,1,3769,4.762173913,91.37589107,2.944074437,276.5989926
59.7484,-115.8138,1,3708,5.175777778,91.40531332,2.686279682,345.0599923
59.8006,-114.079,1,3143,5.526888889,91.2402871,2.962364706,310.3989927
59.7996,-114.1419,1,4845,5.588666667,91.25359146,2.962364706,319.5429924
59.7632,-115.8147,1,4262,5.134,91.40531332,2.686279682,345.0599923
59.7477,-113.7619,1,5480,4.355777778,91.48031916,2.997903127,285.3449933
59.7472,-113.8264,1,3962,4.473913043,91.39987939,2.997903127,297.9519925
59.7841,-112.7437,1,4225,4.604347826,91.37589107,2.944074437,276.5989926
59.7471,-115.8174,1,3746,5.175777778,91.40531332,2.686279682,345.0599923
59.7927,-114.0824,1,3576,5.526888889,91.2402871,2.962364706,310.3989927
59.792,-114.1453,1,4719,5.588666667,91.25359146,2.962364706,319.5429924
59.7619,-115.8183,1,4262,5.134,91.40531332,2.686279682,345.0599923
59.8086,-114.0829,1,2779,5.742,91.2402871,2.962364706,310.3989927
59.8063,-115.8219,1,3950,5.314545455,91.40531332,2.686279682,345.0599923
59.8049,-115.8752,1,4933,5.366363636,91.40531332,2.686279682,345.0599923
59.8073,-115.8307,1,4417,5.314545455,91.40531332,2.686279682,345.0599923
59.8061,-115.8841,1,4942,4.995777778,91.39585678,2.686279682,343.0039922
59.8356,-115.887,1,4635,6.241111111,91.31353483,2.686279682,349.4209912
59.8975,-116.3109,1,4392,5.755777778,91.20149801,2.536718031,352.9059924
59.8959,-116.362,1,4385,6.269545455,91.23392431,2.536718031,346.4669913
59.912,-116.3124,1,4104,6.027333333,91.20149801,2.536718031,352.9059924
59.9104,-116.3636,1,4820,5.237555556,91.23392431,2.536718031,346.4669913
59.898,-116.3151,1,4283,5.645555556,91.20149801,2.536718031,352.9059924
59.8967,-116.3662,1,4587,6.269545455,91.23392431,2.536718031,346.4669913
59.9125,-116.3166,1,4566,6.589090909,91.20149801,2.536718031,352.9059924
59.9111,-116.3678,1,5026,5.237555556,91.23392431,2.536718031,346.4669913
59.3092,-113.1956,1,4501,4.026086957,91.26956479,2.911435415,345.7239915
59.309,-113.2622,1,3878,4.825111111,91.26956479,2.840040661,345.7239915
59.3265,-112.4303,1,5545,5.244347826,91.6578513,2.995481848,289.301994
59.3266,-112.5021,1,4496,4.836521739,91.6635422,2.964357312,290.4789918
59.3627,-114.3558,1,3825,5.014347826,92.07545778,3.016016078,353.3149917
59.353,-115.6042,1,5156,5.188222222,92.25979608,3.045485992,365.5939922
59.396,-114.2313,1,2993,5.326956522,91.83665384,2.900226915,331.6709926
59.395,-114.2946,1,2156,5.29,91.88126421,3.016016078,349.5689911
59.3679,-115.6056,1,3057,4.353913043,92.25979608,3.045485992,365.5939922
59.4272,-112.6455,1,3354,5.440434783,91.67045473,2.964357312,276.5879939
57.7087,-115.7001,0,3563,6.597272727,92.51480863,2.77527397,793.0149812
55.0608,-111.6183,0,5070,7.144666667,92.75039724,2.910242294,883.1049789
56.5884,-112.1279,0,4607,7.403333333,91.84931718,2.766800237,815.5479814
55.6624,-113.7955,0,5454,7.234545455,92.60696288,2.996779755,883.3239797
56.9581,-111.9639,0,4031,7.239777778,91.91273486,2.656806003,826.7359814
55.5716,-113.0877,0,5702,8.144090909,92.48649146,2.859343333,931.5339793
55.6069,-111.4368,0,5722,7.952325581,92.21992477,3.071393678,910.7799781
56.8986,-112.2219,0,5891,6.909555556,91.96784599,2.686252467,782.2089815
57.4253,-112.1095,0,6720,5.482173913,92.41769324,2.825387605,729.5219816
57.4933,-112.4694,0,5443,4.417111111,92.71684355,3.050110407,634.7209839
55.6172,-111.5998,0,5463,6.979090909,92.29400522,3.114044429,923.4969794
54.2911,-112.3287,0,4803,7.883333333,92.40562733,3.222872743,857.2499799
56.0101,-114.3377,0,4389,9.108666667,92.48816867,2.853507885,915.3279775
56.0743,-110.1343,0,4386,6.839302326,91.99911191,2.902505134,676.0679834
54.9609,-115.5063,0,5149,9.036521739,92.07918452,3.083951714,1055.344975
59.8944,-110.761,0,5548,1.909130435,92.18710454,3.059961531,341.6169916
54.9199,-112.8573,0,4470,9.351395349,92.43038198,2.845694087,946.4419761
55.1532,-114.5306,0,5356,8.128139535,92.33485781,2.925149958,967.4139779
56.2948,-112.0664,0,6078,7.272222222,91.8553948,2.817576897,838.2049816
54.1612,-116.9206,0,5603,7.805652174,91.63543051,2.748003,1166.140972
55.0546,-115.3882,0,6119,9.542444444,92.11837931,2.979837684,1044.952977
58.9093,-113.396,0,3795,7.082,91.05533059,2.517028095,363.5819908
54.224,-110.6239,0,3732,8.698,92.60550258,3.284826688,725.1029816
55.94,-111.4047,0,5055,6.827209302,92.22478004,3.152174925,862.5139803
58.39,-116.8574,0,2983,4.602608696,91.82978521,2.56455387,550.8619857
58.6346,-110.5181,0,7,3.027777778,92.10146879,3.398761337,487.0589876
55.0161,-111.6133,0,5690,6.730888889,92.75039724,2.910242294,883.1049789
57.5407,-116.7184,0,6787,6.932666667,91.32363277,2.671228826,700.123984
57.8879,-114.0713,0,4347,8.351818182,91.30890015,2.695433125,492.4359892
58.5505,-114.6606,0,4595,5.420666667,91.89957112,2.353525963,507.4309887
58.6543,-116.4384,0,3709,5.453111111,91.87732147,2.734180338,477.0419886
59.6072,-116.7644,0,4226,5.574888889,91.40913908,2.456891075,382.9569913
56.6165,-112.7751,0,6198,7.883181818,92.04233885,2.714451974,753.0779825
55.9534,-110.1074,0,5078,7.359545455,92.0248451,2.918798576,688.257985
56.197,-112.8999,0,6306,7.118444444,92.1819199,2.909019334,811.4229801
57.0218,-116.1758,0,7037,7.801555556,92.32282245,2.878104336,691.6039844
58.3802,-116.9397,0,3959,5.706086957,91.76112767,2.56455387,550.4779855
55.2158,-110.4965,0,5388,6.496222222,92.33717905,3.140320647,752.1749823
57.461,-111.2174,0,4335,6.785454545,91.70407029,2.710305225,689.3729849
59.8815,-115.2234,0,4796,4.807777778,91.43070644,2.783280254,344.4869915
54.087,-113.3679,0,4960,9.082,92.44500314,3.107700348,880.4019819
56.0146,-114.7651,0,5304,7.982444444,92.67910477,2.792361906,895.8959835
54.5637,-114.2283,0,5002,8.287391304,91.94909216,2.708477458,986.8559765
57.6906,-112.3445,0,5766,3.951777778,92.64821207,3.294001091,602.2999842
54.6595,-116.318,0,6240,8.880454545,91.88369161,2.856715781,1128.868974
55.0991,-114.1579,0,5555,8.913636364,92.42040038,2.689561018,960.4919765
56.8803,-112.5756,0,5901,7.703636364,92.04875784,2.659414495,704.936983
56.3924,-116.2066,0,5590,8.311333333,92.33373127,2.820991061,799.133981
58.5551,-114.254,0,3614,7.460222222,91.58623856,2.385452186,438.3599899
55.7529,-116.077,0,6399,7.052173913,92.51961939,2.957164129,846.0039815
57.0629,-112.739,0,5649,6.904090909,92.24589646,2.814515833,688.7259837
56.1272,-112.9615,0,6349,7.863636364,92.23343295,2.909019334,848.4569826
59.6271,-113.1295,0,4882,4.005555556,91.46467887,2.971642845,287.022993
58.9055,-114.0606,0,5613,5.029565217,91.37444745,2.48120923,507.1449888
57.6449,-110.3226,0,4505,8.164222222,91.86501251,3.02856685,603.3179864
59.504,-116.0138,0,6535,5.743023256,91.54861318,2.954062017,410.7999915
56.2359,-113.0733,0,6263,7.249090909,92.20522235,2.948878077,781.6529796
56.1414,-112.3013,0,5639,7.071333333,91.9451402,2.843801796,884.130979
54.2657,-116.2539,0,6709,8.236666667,92.03424215,2.835886163,1105.966973
54.9897,-114.9895,0,6692,7.975652174,92.14833719,2.914227669,1061.181973
56.2773,-110.6284,0,3747,8.409069767,92.05683744,2.849137619,810.6839807
56.2871,-116.8949,0,4949,8.117272727,92.22879795,2.623290419,776.4059804
56.1459,-116.9891,0,5487,9.198181818,92.14046572,2.753044156,773.7859818
57.7336,-112.334,0,5944,5.441111111,92.64821207,3.294001091,602.2999842
58.6352,-116.697,0,4728,5.155217391,91.86296451,2.699683243,479.6249891
57.6579,-114.9808,0,4502,7.341111111,91.71776967,2.65018744,608.2089842
59.4345,-111.8401,0,3926,4.532608696,91.54179072,2.981051381,290.4759932
55.3252,-111.2273,0,6207,6.946818182,92.35548733,3.031602626,871.574977
56.2706,-115.9961,0,4992,7.960454545,92.47772982,2.837319688,815.1949815
58.4391,-116.8989,0,4130,5.759333333,91.84791935,2.56455387,517.5089889
57.9846,-112.5606,0,6221,5.125111111,92.38490118,3.156440464,570.9249858
55.957,-114.977,0,4561,7.885111111,92.73753201,2.876617501,846.5469785
56.7852,-113.1082,0,6489,6.506444444,92.13251521,2.760685419,713.5999819
58.5144,-110.0679,0,5170,5.129111111,91.69229103,3.373427227,457.1079896
55.8752,-114.2549,0,3057,8.671363636,92.50544109,2.829321546,894.8689781
59.8564,-115.6929,0,4798,4.633636364,91.33346463,2.761395261,347.3949915
56.8021,-115.1383,0,5680,8.544285714,92.30260216,2.697882542,669.8949835
55.7876,-115.3031,0,5486,7.193555556,93.1060906,2.960621688,941.6209776
54.9651,-114.7879,0,6663,9.17744186,92.05694169,2.914227669,987.9679782
57.3225,-115.2443,0,5180,6.831333333,92.04003771,2.645491641,662.010987
56.7261,-111.2594,0,4371,8.208636364,91.74396415,2.697454094,790.1949815
59.6894,-111.9769,0,2806,4.518695652,91.37666516,2.984913933,300.605993
59.0903,-115.8824,0,5962,4.376666667,92.53179469,3.104550576,390.0579916
59.2572,-116.1161,0,5649,2.633478261,92.19766425,2.954062017,404.28099
59.5709,-116.6617,0,4900,5.110888889,91.40522704,2.541194638,377.7339919
57.9284,-111.012,0,3728,7.007333333,91.39565987,2.846914008,598.8749878
56.1783,-110.2611,0,6091,4.768222222,92.02353069,2.883540882,708.5099814
59.5647,-111.014,0,2600,4.522608696,91.83167698,2.995543382,338.4939927
57.4136,-116.9796,0,6046,8.030454545,91.47701668,2.52776256,696.9229861
57.0963,-113.1276,0,5141,6.662272727,92.33307005,2.986139539,598.016985
59.6887,-113.9094,0,3109,4.907272727,91.40797281,2.897844742,288.7809935
59.828,-114.3995,0,5167,5.138837209,91.48950951,2.916549433,341.0979919
56.3194,-114.2789,0,3037,8.696046512,92.83900279,2.990309946,817.296981
54.2327,-112.5521,0,4108,8.909090909,92.50224924,3.273772134,875.4979796
55.5253,-116.6603,0,4512,8.182727273,91.91244795,2.961233879,912.9859786
58.6982,-113.9474,0,5743,4.710869565,91.4826436,2.300747592,417.80299
58.7991,-115.8153,0,5577,7.23,92.37600728,2.835480958,498.6229885
59.433,-114.8243,0,5263,3.136666667,92.02143335,3.114511879,347.4019912
55.6661,-110.4747,0,5127,7.115116279,92.12009227,2.99708446,772.5839822
57.1396,-116.7281,0,5368,9.416511628,91.6812759,2.689299648,684.5249844
56.3517,-115.001,0,6085,7.477272727,92.58913963,2.840369063,792.2849807
54.428,-112.7148,0,6022,7.227727273,92.42040091,3.17411584,885.5079783
58.98,-116.5077,0,6342,4.492727273,92.03912546,2.773057941,421.7469905
58.2449,-114.182,0,3757,6.479777778,91.52657363,2.575999886,460.0849884
55.306,-115.3443,0,4752,9.818444444,92.4501924,3.341608196,1020.220977
56.6393,-116.7207,0,5529,8.226444444,92.19087462,2.725589537,713.1259819
56.3371,-112.7886,0,5221,7.736222222,92.08426584,2.833040498,765.4309852
55.5564,-111.049,0,5556,6.784545455,92.20819363,3.038985449,874.7579808
57.6582,-112.7551,0,4058,5.859565217,92.52422021,3.1273395,604.1079872
54.6744,-112.3164,0,3517,8.989047619,92.94426596,3.024112788,893.7189775
56.1048,-113.8417,0,1785,4.189545455,92.83159514,2.825849767,903.3769771
55.6215,-115.8272,0,4484,8.106818182,92.90509113,2.902723315,914.8479795
56.2958,-113.6497,0,6458,6.620909091,92.56317904,2.796644202,786.0059815
58.6643,-113.4487,0,5317,5.547333333,91.26824966,2.558135545,424.0099896
54.0561,-116.0169,0,5533,8.215714286,92.08859874,2.706600947,1156.417973
56.6685,-114.5381,0,6299,5.718181818,93.48402609,2.946007808,749.9269816
58.4758,-116.728,0,3002,6.424418605,92.02124993,2.511465,509.8329867
56.4025,-114.3303,0,4081,8.561162791,92.88327011,2.990309946,796.5649807
57.5169,-112.6023,0,6031,5.543777778,92.66480755,3.190531486,625.202986
58.491,-116.3313,0,3308,7.121627907,91.97582315,2.530515877,477.9099879
59.7737,-111.4053,0,5412,3.845111111,91.53258164,3.050483051,309.171993
57.5719,-112.1298,0,6032,4.326086957,92.56446309,3.109544283,647.1669848
57.734,-110.9622,0,5084,6.637111111,91.36827167,2.843871372,608.1249871
56.4208,-114.958,0,4779,7.443488372,92.58544652,2.840369063,742.1919797
58.3468,-115.4694,0,4168,6.886444444,91.94019986,2.372024041,492.3129875
59.1543,-113.1486,0,3584,4.439130435,91.25998358,2.688269758,362.8189904
57.4735,-110.0357,0,1989,7.898181818,92.24870194,3.170160262,577.6409875
58.1381,-112.8608,0,6606,6.458695652,91.52651305,2.869949612,532.4549867
55.7341,-116.2459,0,4083,8.499130435,92.37637417,2.876585185,841.128983
58.4006,-112.6086,0,3501,5.487333333,91.34251216,2.71165012,469.189988
56.1722,-110.4752,0,6028,7.274888889,91.92242921,2.883540882,743.0509826
56.9626,-115.5755,0,5803,8.305348837,92.29743413,2.893604819,682.1559822
54.2811,-116.0512,0,7047,9.132727273,92.16712396,2.894828479,1103.667976
57.1856,-115.8408,0,6768,6.438888889,92.18186313,2.98131402,676.936983
59.7195,-112.2933,0,2472,7.222,91.33435713,3.013581952,284.9939934
58.0205,-115.2435,0,4098,7.210909091,91.83097581,2.419571479,602.6659857
56.6651,-112.3549,0,6008,6.660434783,91.91092856,2.77036399,806.4009809
57.3711,-115.1707,0,5494,7.578636364,92.04003771,2.645491641,662.010987
54.6668,-112.7503,0,5023,10.18095238,92.34096372,2.957885915,917.2049787
59.7379,-111.7767,0,3354,4.955217391,91.40090269,2.984913933,315.0329922
58.8186,-111.6733,0,4120,4.73,91.93695128,2.897002614,479.6129883
58.0329,-115.5882,0,3967,6.877272727,91.97737976,2.374395574,551.6599855
59.4571,-116.278,0,6009,5.516086957,91.47519946,2.793145214,380.4319904
54.65,-112.0874,0,3890,8.545454545,92.53100273,3.063363724,857.2899788
54.3235,-115.0243,0,4940,8.451304348,91.96869086,2.7897414,1042.609976
55.27,-110.986,0,5272,7.245813953,92.31497902,3.060997343,812.1819812
56.4729,-114.2569,0,5019,6.531363636,92.87967948,2.990309946,758.4629824
58.465,-110.5118,0,5114,6.37,91.68129288,3.053341965,432.8639893
54.6783,-112.117,0,4359,8.067727273,92.836511,3.063363724,865.9149775
59.3132,-111.7893,0,4981,4.123043478,91.5833638,2.981051381,295.8529934
58.2054,-114.6207,0,6140,6.462888889,91.72512131,2.51144529,495.4519874
56.5312,-114.4451,0,6529,6.434444444,92.97114455,3.002364267,764.3239812
55.0836,-112.7149,0,4891,8.89,92.62865078,2.779097293,1002.284976
55.077,-111.5093,0,5803,7.216666667,92.52634988,2.910242294,883.6359797
56.5901,-114.4199,0,5.5,4.863333333,92.97114455,3.002364267,764.3239812
58.4194,-114.8046,0,4188,4.383333333,92.04803087,2.280699646,489.3549886
54.7953,-116.1224,0,6759,8.89,91.92754895,3.029901368,1106.983975
58.0534,-112.989,0,6497,7.601555556,91.81261616,2.869949612,529.2429867
54.5571,-112.1742,0,4983,9.940952381,92.38594638,3.063363724,844.9449813
55.9704,-115.056,0,5525,9.054888889,92.75071095,2.923866327,871.9309802
57.6108,-115.8694,0,5282,6.521162791,92.30603925,2.930543122,655.8889859
57.7939,-111.5903,0,4629,6.807826087,91.6552806,2.703891034,602.6419852
57.2661,-113.0475,0,6363,5.725111111,92.43640382,3.137729705,557.9259867
58.775,-110.7516,0,-435,0.940666667,92.9431401,3.431098428,431.9299891
58.215,-110.8507,0,4546,6.444222222,91.53127921,3.00527924,469.13599
57.9794,-116.9657,0,3957,5.68,91.30328521,2.536757837,599.2569862
58.7251,-115.6194,0,5079,6.813555556,92.20114804,2.544567981,460.6479896
55.09,-115.9639,0,5415,10.78130435,91.87792262,2.849850142,1020.478976
55.9465,-113.7678,0,3370,7.609090909,92.94942472,2.802408489,864.9069814
59.0066,-116.0299,0,5815,4.650888889,92.40651741,3.037912358,412.3419892
58.1671,-112.9602,0,6825,6.35,91.5078457,2.869949612,521.7279885
57.5169,-114.2041,0,5383,7.950930233,91.79141306,2.881262609,570.9829877
58.7576,-111.5258,0,2833,2.466888889,91.66467962,2.897002614,440.9519895
55.553,-115.0276,0,5044,7.015652174,92.95060546,3.082833073,979.2129769
57.4086,-112.856,0,5875,5.153913043,92.59583953,3.124345814,648.4789848
54.2931,-111.7311,0,3758,7.778372093,92.34747131,3.151367641,786.795981
56.9417,-115.9476,0,6463,6.338888889,92.58393904,3.065812337,689.8119837
55.5629,-110.4543,0,6467,7.027727273,92.38491152,2.99708446,790.0619812
58.1194,-114.8178,0,5251,6.966,91.63707886,2.472123001,491.692989
55.1746,-111.0522,0,5502,6.479545455,92.342128,3.010698176,843.6809816
56.4908,-112.4951,0,6000,7.479545455,91.96817114,2.825698718,780.5229832
55.3346,-112.6161,0,5273,6.833555556,92.62580456,2.956003541,1020.101974
57.0219,-111.522,0,1245,8.19,91.91941017,2.488186564,838.4159798
56.6495,-114.4543,0,5932,6.243181818,93.2605533,3.002364267,734.0609824
58.448,-116.8248,0,2278,5.497727273,91.97815826,2.56455387,517.1579862
54.5866,-113.5241,0,4291,9.384883721,92.12846362,2.897353617,921.8989812
55.3334,-110.2431,0,6103,6.312666667,92.41271074,3.159444135,718.7219825
58.8294,-111.1114,0,3649,6.106086957,91.786421,2.994409664,476.4139881
58.0411,-110.3248,0,5037,6.031777778,91.83883257,3.100226517,532.9419884
55.3648,-112.14,0,5968,6.539333333,92.58510124,2.995543229,986.3089775
55.7126,-112.1399,0,5915,7.212666667,92.28211516,3.034017404,979.6489792
55.8545,-113.0435,0,6395,7.637111111,92.30333111,2.901109169,889.7759802
56.0826,-111.4289,0,5239,6.445454545,92.33272708,3.139164618,802.417981
54.2448,-110.239,0,3614,8.06,92.06537279,3.224455096,708.4109819
57.268,-112.4901,0,5767,4.894,92.36108933,3.050110407,680.3429839
56.3451,-113.8021,0,5998,7.565348837,92.58109458,2.926641028,746.7879831
56.1503,-110.0743,0,4964,6.063333333,92.14047558,2.902505134,672.5269845
56.1659,-114.3698,0,4368,7.893181818,92.73275861,2.853507885,873.4379778
59.6211,-115.2886,0,5127,2.332222222,91.93195713,2.841910777,354.2459919
59.364,-112.6475,0,3782,4.759565217,91.64627335,2.964357312,280.9159931
59.0824,-111.5348,0,3881,4.266521739,91.58711436,2.910323479,342.0639917
56.6785,-115.0094,0,6161,7.003488372,92.52793349,2.774809261,731.4009832
59.6207,-113.5502,0,4478,2.734347826,91.52755288,2.934024444,305.237993
56.2235,-112.5123,0,5841,6.026888889,91.99925309,2.879768754,848.1489814
55.1711,-115.86,0,6663,8.859777778,91.91906511,2.849850142,999.6769791
56.6323,-113.386,0,5950,7.395,92.25905591,2.662501206,674.1609825
